,Closed Date,Created Date,Agency,Borough,processing_time,start_time_window
747,2016-01-01 03:50:00,2016-01-01 02:49:00,DOT,QUEENS,0 days 01:01:00.000000000,2
748,2016-01-01 07:36:17,2016-01-01 02:49:14,NYPD,BROOKLYN,0 days 04:47:03.000000000,2
749,2016-01-01 06:51:01,2016-01-01 02:49:25,NYPD,BROOKLYN,0 days 04:01:36.000000000,2
750,2016-01-01 04:26:35,2016-01-01 02:49:47,NYPD,BRONX,0 days 01:36:48.000000000,2
751,2016-01-01 04:45:42,2016-01-01 02:50:25,NYPD,QUEENS,0 days 01:55:17.000000000,2
752,2016-01-01 06:31:06,2016-01-01 02:50:30,NYPD,BROOKLYN,0 days 03:40:36.000000000,2
753,2016-01-01 05:49:00,2016-01-01 02:50:47,NYPD,QUEENS,0 days 02:58:13.000000000,2
754,2016-01-01 05:06:14,2016-01-01 02:51:11,NYPD,QUEENS,0 days 02:15:03.000000000,2
755,2016-01-01 03:12:51,2016-01-01 02:51:31,NYPD,BROOKLYN,0 days 00:21:20.000000000,2
756,2016-01-03 16:30:31,2016-01-01 02:51:39,NYPD,BRONX,2 days 13:38:52.000000000,2
757,2016-01-05 09:50:37,2016-01-01 02:51:42,HPD,MANHATTAN,4 days 06:58:55.000000000,2
758,2016-01-01 03:54:50,2016-01-01 02:52:06,NYPD,MANHATTAN,0 days 01:02:44.000000000,2
759,2016-01-01 06:43:18,2016-01-01 02:52:29,NYPD,QUEENS,0 days 03:50:49.000000000,2
760,2016-01-01 03:56:09,2016-01-01 02:52:55,NYPD,MANHATTAN,0 days 01:03:14.000000000,2
761,2016-01-01 10:43:30,2016-01-01 02:53:12,NYPD,BRONX,0 days 07:50:18.000000000,2
762,2016-01-01 03:54:57,2016-01-01 02:53:36,NYPD,MANHATTAN,0 days 01:01:21.000000000,2
763,2016-01-03 01:11:41,2016-01-01 02:53:54,HPD,BRONX,1 days 22:17:47.000000000,2
764,2016-01-06 21:54:01,2016-01-01 02:54:04,HPD,QUEENS,5 days 18:59:57.000000000,2
765,2016-01-01 07:03:39,2016-01-01 02:54:38,NYPD,BROOKLYN,0 days 04:09:01.000000000,2
766,2016-01-01 04:59:36,2016-01-01 02:54:49,NYPD,MANHATTAN,0 days 02:04:47.000000000,2
767,2016-01-01 05:47:50,2016-01-01 02:55:08,NYPD,STATEN ISLAND,0 days 02:52:42.000000000,2
768,2016-01-01 16:08:34,2016-01-01 02:55:32,NYPD,BROOKLYN,0 days 13:13:02.000000000,2
769,2016-01-01 04:02:51,2016-01-01 02:55:38,NYPD,MANHATTAN,0 days 01:07:13.000000000,2
770,2016-01-01 07:43:14,2016-01-01 02:56:11,NYPD,QUEENS,0 days 04:47:03.000000000,2
771,2016-01-01 10:42:24,2016-01-01 02:56:55,NYPD,BRONX,0 days 07:45:29.000000000,2
772,2016-01-01 06:29:29,2016-01-01 02:57:03,NYPD,BROOKLYN,0 days 03:32:26.000000000,2
773,2016-01-01 04:50:00,2016-01-01 02:57:10,NYPD,BROOKLYN,0 days 01:52:50.000000000,2
774,2016-01-01 06:10:55,2016-01-01 02:57:29,NYPD,QUEENS,0 days 03:13:26.000000000,2
775,2016-01-01 04:02:50,2016-01-01 02:57:48,NYPD,QUEENS,0 days 01:05:02.000000000,2
776,2016-01-01 07:36:06,2016-01-01 02:58:10,NYPD,BROOKLYN,0 days 04:37:56.000000000,2
777,2016-01-01 03:43:18,2016-01-01 02:59:18,NYPD,MANHATTAN,0 days 00:44:00.000000000,2
778,2016-01-01 07:53:54,2016-01-01 02:59:28,NYPD,STATEN ISLAND,0 days 04:54:26.000000000,2
779,2016-01-01 04:57:28,2016-01-01 02:59:34,NYPD,MANHATTAN,0 days 01:57:54.000000000,2
780,2016-01-07 01:09:12,2016-01-01 02:59:57,HPD,BROOKLYN,5 days 22:09:15.000000000,2
781,2016-01-01 12:53:07,2016-01-01 03:00:27,NYPD,QUEENS,0 days 09:52:40.000000000,3
782,2016-01-01 07:41:54,2016-01-01 03:00:59,NYPD,QUEENS,0 days 04:40:55.000000000,3
783,2016-01-01 03:32:04,2016-01-01 03:01:13,NYPD,MANHATTAN,0 days 00:30:51.000000000,3
784,2016-01-01 03:33:21,2016-01-01 03:01:18,NYPD,BROOKLYN,0 days 00:32:03.000000000,3
785,2016-01-01 03:56:17,2016-01-01 03:01:21,NYPD,MANHATTAN,0 days 00:54:56.000000000,3
786,2016-01-01 06:49:06,2016-01-01 03:01:23,NYPD,QUEENS,0 days 03:47:43.000000000,3
787,2016-01-01 07:42:46,2016-01-01 03:01:27,NYPD,MANHATTAN,0 days 04:41:19.000000000,3
788,2016-01-01 10:37:12,2016-01-01 03:01:28,NYPD,BRONX,0 days 07:35:44.000000000,3
789,2016-01-01 03:32:07,2016-01-01 03:02:11,NYPD,MANHATTAN,0 days 00:29:56.000000000,3
790,2016-01-01 07:02:34,2016-01-01 03:02:18,NYPD,BROOKLYN,0 days 04:00:16.000000000,3
791,2016-01-04 09:59:00,2016-01-01 03:02:19,DOT,QUEENS,3 days 06:56:41.000000000,3
792,2016-01-01 07:43:06,2016-01-01 03:02:30,NYPD,MANHATTAN,0 days 04:40:36.000000000,3
793,2016-01-01 05:05:05,2016-01-01 03:02:33,NYPD,QUEENS,0 days 02:02:32.000000000,3
794,2016-01-02 16:33:07,2016-01-01 03:02:48,NYPD,MANHATTAN,1 days 13:30:19.000000000,3
795,2016-01-01 03:24:50,2016-01-01 03:03:08,NYPD,QUEENS,0 days 00:21:42.000000000,3
796,2016-01-01 05:32:31,2016-01-01 03:03:24,NYPD,BROOKLYN,0 days 02:29:07.000000000,3
797,2016-01-01 08:18:49,2016-01-01 03:03:33,NYPD,MANHATTAN,0 days 05:15:16.000000000,3
798,2016-01-01 08:43:13,2016-01-01 03:03:43,NYPD,BRONX,0 days 05:39:30.000000000,3
799,2016-01-01 07:43:19,2016-01-01 03:04:13,NYPD,BRONX,0 days 04:39:06.000000000,3
800,2016-01-01 04:03:56,2016-01-01 03:05:24,NYPD,QUEENS,0 days 00:58:32.000000000,3
801,2016-01-01 03:43:43,2016-01-01 03:05:38,NYPD,BROOKLYN,0 days 00:38:05.000000000,3
802,2016-01-01 07:42:08,2016-01-01 03:05:40,NYPD,QUEENS,0 days 04:36:28.000000000,3
803,2016-01-01 13:55:59,2016-01-01 03:05:41,NYPD,BRONX,0 days 10:50:18.000000000,3
804,2016-01-01 08:48:32,2016-01-01 03:05:50,NYPD,BRONX,0 days 05:42:42.000000000,3
805,2016-01-01 05:26:03,2016-01-01 03:06:28,NYPD,BRONX,0 days 02:19:35.000000000,3
806,2016-03-09 16:11:55,2016-01-01 03:06:33,TLC,MANHATTAN,68 days 13:05:22.000000000,3
807,2016-01-01 06:31:41,2016-01-01 03:06:39,NYPD,BROOKLYN,0 days 03:25:02.000000000,3
808,2016-01-01 07:43:17,2016-01-01 03:06:59,NYPD,BRONX,0 days 04:36:18.000000000,3
809,2016-01-01 07:35:55,2016-01-01 03:07:23,NYPD,BROOKLYN,0 days 04:28:32.000000000,3
810,2016-01-04 15:34:55,2016-01-01 03:07:25,DOT,Unspecified,3 days 12:27:30.000000000,3
811,2016-01-01 04:42:03,2016-01-01 03:08:27,NYPD,MANHATTAN,0 days 01:33:36.000000000,3
812,2016-01-01 04:45:39,2016-01-01 03:08:55,NYPD,QUEENS,0 days 01:36:44.000000000,3
813,2016-01-01 07:43:12,2016-01-01 03:09:38,NYPD,QUEENS,0 days 04:33:34.000000000,3
814,2016-01-01 07:35:53,2016-01-01 03:09:40,NYPD,QUEENS,0 days 04:26:13.000000000,3
815,2016-01-01 03:56:26,2016-01-01 03:09:46,NYPD,MANHATTAN,0 days 00:46:40.000000000,3
816,2016-03-09 16:07:28,2016-01-01 03:10:37,TLC,QUEENS,68 days 12:56:51.000000000,3
817,2016-01-01 08:19:52,2016-01-01 03:10:47,NYPD,MANHATTAN,0 days 05:09:05.000000000,3
818,2016-01-01 05:16:02,2016-01-01 03:10:55,NYPD,QUEENS,0 days 02:05:07.000000000,3
819,2016-01-01 14:56:59,2016-01-01 03:11:01,NYPD,BRONX,0 days 11:45:58.000000000,3
820,2016-01-01 07:43:15,2016-01-01 03:11:14,NYPD,QUEENS,0 days 04:32:01.000000000,3
821,2016-01-01 05:23:42,2016-01-01 03:11:22,NYPD,BROOKLYN,0 days 02:12:20.000000000,3
822,2016-01-01 05:20:27,2016-01-01 03:12:02,NYPD,QUEENS,0 days 02:08:25.000000000,3
823,2016-01-01 08:19:52,2016-01-01 03:12:21,NYPD,MANHATTAN,0 days 05:07:31.000000000,3
824,2016-01-06 01:04:55,2016-01-01 03:12:22,HPD,MANHATTAN,4 days 21:52:33.000000000,3
825,2016-01-01 07:44:25,2016-01-01 03:12:40,NYPD,BROOKLYN,0 days 04:31:45.000000000,3
826,2016-01-02 10:05:03,2016-01-01 03:12:46,HPD,BROOKLYN,1 days 06:52:17.000000000,3
827,2016-01-01 04:23:57,2016-01-01 03:12:55,NYPD,BRONX,0 days 01:11:02.000000000,3
828,2016-01-01 10:22:34,2016-01-01 03:12:57,NYPD,QUEENS,0 days 07:09:37.000000000,3
829,2016-03-24 09:38:10,2016-01-01 03:13:11,TLC,BROOKLYN,83 days 06:24:59.000000000,3
830,2016-01-04 21:32:56,2016-01-01 03:13:17,HPD,QUEENS,3 days 18:19:39.000000000,3
831,2016-01-29 10:12:54,2016-01-01 03:13:53,TLC,BRONX,28 days 06:59:01.000000000,3
832,2016-01-01 03:38:17,2016-01-01 03:14:05,NYPD,QUEENS,0 days 00:24:12.000000000,3
833,2016-01-05 13:00:50,2016-01-01 03:14:22,HPD,BRONX,4 days 09:46:28.000000000,3
834,2016-01-05 13:00:50,2016-01-01 03:14:22,HPD,BRONX,4 days 09:46:28.000000000,3
835,2016-01-01 07:19:41,2016-01-01 03:14:51,NYPD,MANHATTAN,0 days 04:04:50.000000000,3
836,2016-01-01 07:53:53,2016-01-01 03:15:15,NYPD,STATEN ISLAND,0 days 04:38:38.000000000,3
837,2016-01-06 01:08:25,2016-01-01 03:15:30,HPD,BRONX,4 days 21:52:55.000000000,3
838,2016-01-01 03:32:15,2016-01-01 03:15:36,NYPD,MANHATTAN,0 days 00:16:39.000000000,3
839,2016-01-01 05:39:32,2016-01-01 03:15:44,NYPD,MANHATTAN,0 days 02:23:48.000000000,3
840,2016-01-01 03:32:18,2016-01-01 03:15:48,NYPD,MANHATTAN,0 days 00:16:30.000000000,3
841,2016-01-01 04:15:02,2016-01-01 03:16:46,NYPD,BRONX,0 days 00:58:16.000000000,3
842,2016-01-01 05:43:32,2016-01-01 03:17:05,NYPD,MANHATTAN,0 days 02:26:27.000000000,3
843,2016-01-01 03:43:25,2016-01-01 03:17:07,NYPD,BROOKLYN,0 days 00:26:18.000000000,3
844,2016-01-01 04:40:53,2016-01-01 03:17:13,NYPD,QUEENS,0 days 01:23:40.000000000,3
845,2016-01-01 12:35:13,2016-01-01 03:17:27,NYPD,MANHATTAN,0 days 09:17:46.000000000,3
846,2016-01-01 06:42:44,2016-01-01 03:17:38,NYPD,BRONX,0 days 03:25:06.000000000,3
847,2016-01-01 03:38:16,2016-01-01 03:18:12,NYPD,MANHATTAN,0 days 00:20:04.000000000,3
848,2016-01-01 03:37:04,2016-01-01 03:18:13,NYPD,BROOKLYN,0 days 00:18:51.000000000,3
849,2016-01-01 05:39:30,2016-01-01 03:18:30,NYPD,MANHATTAN,0 days 02:21:00.000000000,3
850,2016-01-01 03:50:40,2016-01-01 03:18:46,NYPD,MANHATTAN,0 days 00:31:54.000000000,3
851,2016-02-27 10:47:24,2016-01-01 03:19:03,HPD,BRONX,57 days 07:28:21.000000000,3
852,2016-01-01 05:51:10,2016-01-01 03:19:16,NYPD,QUEENS,0 days 02:31:54.000000000,3
853,2016-01-01 05:39:35,2016-01-01 03:19:20,NYPD,BROOKLYN,0 days 02:20:15.000000000,3
854,2016-01-01 13:57:01,2016-01-01 03:19:33,NYPD,BRONX,0 days 10:37:28.000000000,3
855,2016-01-01 04:51:06,2016-01-01 03:19:34,NYPD,BRONX,0 days 01:31:32.000000000,3
856,2016-01-01 05:46:46,2016-01-01 03:19:38,NYPD,STATEN ISLAND,0 days 02:27:08.000000000,3
857,2016-01-01 15:45:09,2016-01-01 03:20:06,NYPD,MANHATTAN,0 days 12:25:03.000000000,3
858,2016-01-01 16:10:41,2016-01-01 03:20:36,NYPD,BROOKLYN,0 days 12:50:05.000000000,3
859,2016-01-01 05:40:46,2016-01-01 03:20:41,NYPD,MANHATTAN,0 days 02:20:05.000000000,3
860,2016-01-01 04:04:00,2016-01-01 03:20:52,NYPD,QUEENS,0 days 00:43:08.000000000,3
861,2016-01-01 06:36:58,2016-01-01 03:20:56,NYPD,QUEENS,0 days 03:16:02.000000000,3
862,2016-01-04 10:23:00,2016-01-01 03:21:00,DEP,STATEN ISLAND,3 days 07:02:00.000000000,3
863,2016-01-01 12:26:51,2016-01-01 03:21:03,NYPD,BROOKLYN,0 days 09:05:48.000000000,3
864,2016-01-01 08:46:25,2016-01-01 03:21:27,NYPD,QUEENS,0 days 05:24:58.000000000,3
865,2016-01-01 06:57:16,2016-01-01 03:21:55,NYPD,QUEENS,0 days 03:35:21.000000000,3
866,2016-01-01 06:10:38,2016-01-01 03:22:03,NYPD,QUEENS,0 days 02:48:35.000000000,3
867,2016-01-01 03:35:51,2016-01-01 03:22:07,NYPD,STATEN ISLAND,0 days 00:13:44.000000000,3
868,2016-01-01 10:42:26,2016-01-01 03:22:56,NYPD,BRONX,0 days 07:19:30.000000000,3
869,2016-01-01 04:37:31,2016-01-01 03:23:02,NYPD,BROOKLYN,0 days 01:14:29.000000000,3
870,2016-01-06 21:43:24,2016-01-01 03:23:09,HPD,QUEENS,5 days 18:20:15.000000000,3
871,2016-01-01 09:01:03,2016-01-01 03:23:14,NYPD,MANHATTAN,0 days 05:37:49.000000000,3
872,2016-01-01 04:15:08,2016-01-01 03:23:35,NYPD,BROOKLYN,0 days 00:51:33.000000000,3
873,,2016-01-01 03:23:39,FDNY,Unspecified,,3
874,2016-01-01 07:35:28,2016-01-01 03:23:39,NYPD,BROOKLYN,0 days 04:11:49.000000000,3
875,2016-01-01 16:10:43,2016-01-01 03:23:41,NYPD,BROOKLYN,0 days 12:47:02.000000000,3
876,2016-01-01 07:43:32,2016-01-01 03:23:46,NYPD,BRONX,0 days 04:19:46.000000000,3
877,2016-01-01 05:53:25,2016-01-01 03:23:50,NYPD,QUEENS,0 days 02:29:35.000000000,3
878,2016-01-01 04:20:00,2016-01-01 03:24:00,DOT,BROOKLYN,0 days 00:56:00.000000000,3
879,2016-01-01 10:51:52,2016-01-01 03:24:10,NYPD,MANHATTAN,0 days 07:27:42.000000000,3
880,2016-01-01 06:15:22,2016-01-01 03:24:24,NYPD,MANHATTAN,0 days 02:50:58.000000000,3
881,2016-01-01 04:39:43,2016-01-01 03:24:36,NYPD,QUEENS,0 days 01:15:07.000000000,3
882,2016-01-01 07:26:38,2016-01-01 03:24:41,NYPD,BRONX,0 days 04:01:57.000000000,3
883,2016-03-29 16:49:20,2016-01-01 03:24:48,TLC,MANHATTAN,88 days 13:24:32.000000000,3
884,2016-01-01 03:37:06,2016-01-01 03:24:48,NYPD,MANHATTAN,0 days 00:12:18.000000000,3
885,2016-01-01 10:43:28,2016-01-01 03:24:57,NYPD,BRONX,0 days 07:18:31.000000000,3
886,2016-01-01 03:50:49,2016-01-01 03:25:12,NYPD,MANHATTAN,0 days 00:25:37.000000000,3
887,2016-01-01 05:36:10,2016-01-01 03:25:13,NYPD,QUEENS,0 days 02:10:57.000000000,3
888,2016-01-01 07:36:41,2016-01-01 03:25:45,NYPD,QUEENS,0 days 04:10:56.000000000,3
889,2016-01-02 12:00:00,2016-01-01 03:26:00,DSNY,BROOKLYN,1 days 08:34:00.000000000,3
890,2016-01-01 07:20:09,2016-01-01 03:26:00,NYPD,MANHATTAN,0 days 03:54:09.000000000,3
891,2016-01-01 03:33:25,2016-01-01 03:26:15,NYPD,MANHATTAN,0 days 00:07:10.000000000,3
892,2016-01-01 07:35:12,2016-01-01 03:26:20,NYPD,BROOKLYN,0 days 04:08:52.000000000,3
893,2016-01-01 05:47:52,2016-01-01 03:26:24,NYPD,STATEN ISLAND,0 days 02:21:28.000000000,3
894,2016-01-01 07:34:47,2016-01-01 03:26:40,NYPD,BROOKLYN,0 days 04:08:07.000000000,3
895,2016-01-01 04:39:44,2016-01-01 03:26:45,NYPD,QUEENS,0 days 01:12:59.000000000,3
896,2016-01-01 08:23:12,2016-01-01 03:26:55,NYPD,QUEENS,0 days 04:56:17.000000000,3
897,2016-01-01 03:34:31,2016-01-01 03:27:05,NYPD,MANHATTAN,0 days 00:07:26.000000000,3
898,2016-01-01 16:11:46,2016-01-01 03:27:09,NYPD,BROOKLYN,0 days 12:44:37.000000000,3
899,2016-01-06 01:10:04,2016-01-01 03:27:29,HPD,BROOKLYN,4 days 21:42:35.000000000,3
900,2016-01-01 10:44:35,2016-01-01 03:27:34,NYPD,BROOKLYN,0 days 07:17:01.000000000,3
901,2016-01-01 05:32:35,2016-01-01 03:27:39,NYPD,BROOKLYN,0 days 02:04:56.000000000,3
902,2016-01-01 14:04:20,2016-01-01 03:27:40,NYPD,BRONX,0 days 10:36:40.000000000,3
903,2016-01-01 08:45:20,2016-01-01 03:28:25,NYPD,QUEENS,0 days 05:16:55.000000000,3
904,2016-01-01 06:31:50,2016-01-01 03:28:31,NYPD,BROOKLYN,0 days 03:03:19.000000000,3
905,2016-01-01 04:43:07,2016-01-01 03:28:43,NYPD,BRONX,0 days 01:14:24.000000000,3
906,2016-01-01 07:44:17,2016-01-01 03:29:15,NYPD,BROOKLYN,0 days 04:15:02.000000000,3
907,2016-01-01 07:53:53,2016-01-01 03:29:52,NYPD,STATEN ISLAND,0 days 04:24:01.000000000,3
908,2016-01-04 13:27:31,2016-01-01 03:29:59,HPD,QUEENS,3 days 09:57:32.000000000,3
909,2016-01-01 06:32:00,2016-01-01 03:30:15,NYPD,BROOKLYN,0 days 03:01:45.000000000,3
910,2016-01-01 04:22:31,2016-01-01 03:30:19,NYPD,BROOKLYN,0 days 00:52:12.000000000,3
911,2016-01-01 05:17:13,2016-01-01 03:30:19,NYPD,QUEENS,0 days 01:46:54.000000000,3
912,2016-04-04 11:53:46,2016-01-01 03:31:19,TLC,MANHATTAN,94 days 08:22:27.000000000,3
913,2016-01-01 04:01:45,2016-01-01 03:31:57,NYPD,MANHATTAN,0 days 00:29:48.000000000,3
914,2016-01-01 07:44:31,2016-01-01 03:32:11,NYPD,BRONX,0 days 04:12:20.000000000,3
915,2016-01-01 08:19:53,2016-01-01 03:32:33,NYPD,MANHATTAN,0 days 04:47:20.000000000,3
916,2016-01-01 10:47:39,2016-01-01 03:32:41,NYPD,BRONX,0 days 07:14:58.000000000,3
917,2016-01-01 08:19:54,2016-01-01 03:33:15,NYPD,MANHATTAN,0 days 04:46:39.000000000,3
918,2016-01-01 04:23:49,2016-01-01 03:33:32,NYPD,MANHATTAN,0 days 00:50:17.000000000,3
919,2016-01-01 13:57:02,2016-01-01 03:33:42,NYPD,BRONX,0 days 10:23:20.000000000,3
920,2016-01-01 05:45:40,2016-01-01 03:34:28,NYPD,QUEENS,0 days 02:11:12.000000000,3
921,2016-01-01 07:42:50,2016-01-01 03:34:35,NYPD,QUEENS,0 days 04:08:15.000000000,3
922,2016-01-01 03:52:04,2016-01-01 03:34:53,NYPD,BRONX,0 days 00:17:11.000000000,3
923,2016-01-01 05:40:52,2016-01-01 03:34:54,NYPD,MANHATTAN,0 days 02:05:58.000000000,3
924,2016-01-01 05:36:09,2016-01-01 03:35:06,NYPD,BROOKLYN,0 days 02:01:03.000000000,3
925,2016-01-01 09:41:48,2016-01-01 03:35:14,NYPD,BRONX,0 days 06:06:34.000000000,3
926,2016-01-01 11:36:34,2016-01-01 03:35:23,NYPD,BRONX,0 days 08:01:11.000000000,3
927,2016-01-01 04:39:45,2016-01-01 03:35:35,NYPD,QUEENS,0 days 01:04:10.000000000,3
928,2016-02-25 11:19:11,2016-01-01 03:35:36,TLC,MANHATTAN,55 days 07:43:35.000000000,3
929,2016-01-01 05:23:44,2016-01-01 03:35:53,NYPD,MANHATTAN,0 days 01:47:51.000000000,3
930,2016-01-01 06:50:43,2016-01-01 03:36:02,NYPD,BROOKLYN,0 days 03:14:41.000000000,3
931,2016-01-01 08:18:43,2016-01-01 03:36:24,NYPD,BROOKLYN,0 days 04:42:19.000000000,3
932,2016-01-01 04:08:21,2016-01-01 03:36:44,NYPD,BRONX,0 days 00:31:37.000000000,3
933,2016-01-01 03:56:12,2016-01-01 03:37:35,NYPD,BRONX,0 days 00:18:37.000000000,3
934,2016-01-01 03:57:42,2016-01-01 03:37:49,NYPD,BROOKLYN,0 days 00:19:53.000000000,3
935,2016-01-02 22:15:00,2016-01-01 03:37:58,DOT,QUEENS,1 days 18:37:02.000000000,3
936,2016-01-01 04:05:08,2016-01-01 03:38:09,NYPD,MANHATTAN,0 days 00:26:59.000000000,3
937,2016-01-01 07:28:22,2016-01-01 03:38:10,NYPD,BRONX,0 days 03:50:12.000000000,3
938,2016-01-01 05:33:55,2016-01-01 03:38:10,NYPD,MANHATTAN,0 days 01:55:45.000000000,3
939,2016-01-01 09:41:48,2016-01-01 03:38:12,NYPD,BRONX,0 days 06:03:36.000000000,3
940,2016-01-01 06:37:18,2016-01-01 03:38:33,NYPD,QUEENS,0 days 02:58:45.000000000,3
941,2016-01-01 05:06:10,2016-01-01 03:38:37,NYPD,QUEENS,0 days 01:27:33.000000000,3
942,2016-01-01 07:42:20,2016-01-01 03:38:40,NYPD,QUEENS,0 days 04:03:40.000000000,3
943,2016-01-03 16:30:32,2016-01-01 03:39:17,NYPD,BRONX,2 days 12:51:15.000000000,3
944,2016-01-01 03:56:21,2016-01-01 03:40:08,NYPD,BRONX,0 days 00:16:13.000000000,3
945,2016-01-20 14:06:11,2016-01-01 03:40:35,TLC,BROOKLYN,19 days 10:25:36.000000000,3
946,2016-01-01 04:21:02,2016-01-01 03:40:46,NYPD,BROOKLYN,0 days 00:40:16.000000000,3
947,2016-01-01 12:26:51,2016-01-01 03:40:53,NYPD,BROOKLYN,0 days 08:45:58.000000000,3
948,2016-01-01 04:29:14,2016-01-01 03:41:05,NYPD,MANHATTAN,0 days 00:48:09.000000000,3
949,2016-01-01 06:42:11,2016-01-01 03:41:23,NYPD,QUEENS,0 days 03:00:48.000000000,3
950,2016-01-01 06:05:59,2016-01-01 03:41:29,NYPD,QUEENS,0 days 02:24:30.000000000,3
951,2016-01-01 05:23:47,2016-01-01 03:41:37,NYPD,BROOKLYN,0 days 01:42:10.000000000,3
952,2016-01-01 05:29:18,2016-01-01 03:42:53,NYPD,QUEENS,0 days 01:46:25.000000000,3
953,2016-01-05 13:00:49,2016-01-01 03:43:22,HPD,BRONX,4 days 09:17:27.000000000,3
954,2016-01-01 16:11:47,2016-01-01 03:44:20,NYPD,BROOKLYN,0 days 12:27:27.000000000,3
955,2016-01-01 05:22:36,2016-01-01 03:44:28,NYPD,QUEENS,0 days 01:38:08.000000000,3
956,2016-01-01 16:19:07,2016-01-01 03:45:25,NYPD,BROOKLYN,0 days 12:33:42.000000000,3
957,2016-01-01 07:44:29,2016-01-01 03:45:49,NYPD,BRONX,0 days 03:58:40.000000000,3
958,2016-01-01 03:56:30,2016-01-01 03:45:57,NYPD,MANHATTAN,0 days 00:10:33.000000000,3
959,2016-01-01 07:20:30,2016-01-01 03:45:59,NYPD,MANHATTAN,0 days 03:34:31.000000000,3
960,2016-01-01 07:43:06,2016-01-01 03:46:05,NYPD,MANHATTAN,0 days 03:57:01.000000000,3
961,2016-01-01 07:52:47,2016-01-01 03:46:43,NYPD,MANHATTAN,0 days 04:06:04.000000000,3
962,2016-01-01 05:27:06,2016-01-01 03:47:14,NYPD,BRONX,0 days 01:39:52.000000000,3
963,2016-01-01 10:57:04,2016-01-01 03:47:16,NYPD,QUEENS,0 days 07:09:48.000000000,3
964,2016-01-01 05:23:48,2016-01-01 03:47:36,NYPD,MANHATTAN,0 days 01:36:12.000000000,3
965,2016-01-01 09:04:12,2016-01-01 03:47:45,NYPD,BRONX,0 days 05:16:27.000000000,3
966,2016-01-01 07:42:47,2016-01-01 03:48:21,NYPD,MANHATTAN,0 days 03:54:26.000000000,3
967,2016-01-01 06:50:33,2016-01-01 03:48:31,NYPD,BROOKLYN,0 days 03:02:02.000000000,3
968,2016-01-01 04:02:52,2016-01-01 03:48:47,NYPD,BROOKLYN,0 days 00:14:05.000000000,3
969,2016-01-01 04:15:13,2016-01-01 03:49:09,NYPD,MANHATTAN,0 days 00:26:04.000000000,3
970,2016-01-06 01:09:27,2016-01-01 03:49:34,HPD,MANHATTAN,4 days 21:19:53.000000000,3
971,2016-01-03 16:30:32,2016-01-01 03:49:48,NYPD,BRONX,2 days 12:40:44.000000000,3
972,2016-01-01 07:42:48,2016-01-01 03:50:08,NYPD,MANHATTAN,0 days 03:52:40.000000000,3
973,2016-01-01 03:58:10,2016-01-01 03:50:32,NYPD,BRONX,0 days 00:07:38.000000000,3
974,2016-01-01 06:33:37,2016-01-01 03:50:41,NYPD,BROOKLYN,0 days 02:42:56.000000000,3
975,2016-01-03 16:31:35,2016-01-01 03:51:01,NYPD,BRONX,2 days 12:40:34.000000000,3
976,2016-01-01 08:20:56,2016-01-01 03:51:34,NYPD,MANHATTAN,0 days 04:29:22.000000000,3
977,2016-01-06 06:48:25,2016-01-01 03:51:45,HPD,MANHATTAN,5 days 02:56:40.000000000,3
978,2016-01-01 07:42:49,2016-01-01 03:51:46,NYPD,MANHATTAN,0 days 03:51:03.000000000,3
979,2016-01-01 03:57:37,2016-01-01 03:51:49,NYPD,QUEENS,0 days 00:05:48.000000000,3
980,2016-01-01 04:36:24,2016-01-01 03:53:07,NYPD,MANHATTAN,0 days 00:43:17.000000000,3
981,2016-01-01 04:36:22,2016-01-01 03:53:26,NYPD,MANHATTAN,0 days 00:42:56.000000000,3
982,2016-01-01 05:54:37,2016-01-01 03:53:34,NYPD,QUEENS,0 days 02:01:03.000000000,3
983,2016-01-01 07:44:32,2016-01-01 03:53:49,NYPD,BRONX,0 days 03:50:43.000000000,3
984,2016-01-07 09:28:05,2016-01-01 03:54:01,HPD,BRONX,6 days 05:34:04.000000000,3
985,2016-01-01 13:57:03,2016-01-01 03:54:25,NYPD,BRONX,0 days 10:02:38.000000000,3
986,2016-01-01 04:42:00,2016-01-01 03:54:47,NYPD,MANHATTAN,0 days 00:47:13.000000000,3
987,2016-01-01 05:45:37,2016-01-01 03:54:53,NYPD,QUEENS,0 days 01:50:44.000000000,3
988,2016-01-01 05:22:37,2016-01-01 03:54:59,NYPD,BROOKLYN,0 days 01:27:38.000000000,3
989,2016-01-01 08:20:57,2016-01-01 03:55:18,NYPD,MANHATTAN,0 days 04:25:39.000000000,3
990,2016-01-01 05:27:09,2016-01-01 03:55:38,NYPD,BRONX,0 days 01:31:31.000000000,3
991,2016-01-06 06:48:25,2016-01-01 03:56:09,HPD,MANHATTAN,5 days 02:52:16.000000000,3
992,2016-01-01 04:59:39,2016-01-01 03:56:32,NYPD,QUEENS,0 days 01:03:07.000000000,3
993,2016-01-01 04:01:26,2016-01-01 03:56:45,NYPD,QUEENS,0 days 00:04:41.000000000,3
994,2016-01-05 13:00:49,2016-01-01 03:57:16,HPD,BRONX,4 days 09:03:33.000000000,3
995,2016-01-01 09:48:11,2016-01-01 03:57:21,NYPD,QUEENS,0 days 05:50:50.000000000,3
996,2016-01-01 10:47:40,2016-01-01 03:57:22,NYPD,BRONX,0 days 06:50:18.000000000,3
