hour,month,weekday,agency_num,borough_num,processing_time_bucket
9,1,1,0,1,0
9,1,1,6,4,1
9,1,1,3,2,1
9,1,1,1,5,1
9,1,1,3,3,0
9,1,1,3,5,1
9,1,1,5,5,1
9,1,1,3,5,1
9,1,1,10,1,1
9,1,1,1,3,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,6,2,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,3,5,1
9,1,1,15,2,1
9,1,1,3,5,1
9,1,1,1,1,1
9,1,1,1,5,1
9,1,1,6,2,0
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,4,2,1
9,1,1,3,5,1
9,1,1,1,3,1
9,1,1,1,3,1
9,1,1,3,5,0
9,1,1,4,3,1
9,1,1,5,1,0
9,1,1,1,2,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,3,1
9,1,1,3,5,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,3,1,1
9,1,1,5,2,0
9,1,1,4,3,0
9,1,1,13,1,1
9,1,1,3,5,1
9,1,1,1,4,1
9,1,1,1,4,1
9,1,1,1,1,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,1,1,1
9,1,1,1,2,1
9,1,1,1,1,1
9,1,1,3,1,1
9,1,1,1,1,1
9,1,1,1,3,1
9,1,1,0,2,0
9,1,1,5,3,0
9,1,1,3,3,0
9,1,1,0,3,0
9,1,1,6,3,1
9,1,1,1,2,1
9,1,1,1,5,1
9,1,1,15,1,1
9,1,1,3,1,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,0,3,0
9,1,1,3,1,1
9,1,1,1,2,1
9,1,1,1,4,1
9,1,1,1,1,1
9,1,1,0,2,0
9,1,1,4,1,1
9,1,1,15,2,1
9,1,1,0,5,0
9,1,1,13,2,1
9,1,1,1,2,1
9,1,1,5,2,0
9,1,1,5,2,0
9,1,1,5,5,0
9,1,1,0,3,0
9,1,1,0,1,0
9,1,1,0,2,0
9,1,1,7,2,1
9,1,1,3,1,1
9,1,1,0,2,0
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,3,4,1
9,1,1,1,5,1
9,1,1,0,2,0
9,1,1,1,5,0
9,1,1,11,1,1
9,1,1,0,5,0
9,1,1,1,2,1
9,1,1,6,2,1
9,1,1,6,2,1
9,1,1,14,2,1
9,1,1,1,1,1
9,1,1,6,2,1
9,1,1,1,1,1
9,1,1,0,2,0
9,1,1,6,2,1
9,1,1,6,2,1
9,1,1,0,2,0
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,0,3,0
9,1,1,7,1,1
9,1,1,5,1,1
9,1,1,1,2,1
9,1,1,0,4,0
9,1,1,11,1,0
9,1,1,6,5,1
9,1,1,1,5,1
9,1,1,4,3,1
9,1,1,1,3,1
9,1,1,13,3,0
9,1,1,13,3,0
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,1,5,1
9,1,1,0,3,0
9,1,1,1,5,1
9,1,1,5,1,0
9,1,1,3,3,0
9,1,1,0,3,0
9,1,1,0,3,0
9,1,1,1,3,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,3,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,3,1
9,1,1,6,1,1
9,1,1,15,2,1
9,1,1,3,3,0
9,1,1,3,3,1
9,1,1,1,5,0
9,1,1,6,1,0
9,1,1,13,5,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,1,1,1
9,1,1,0,2,0
9,1,1,0,2,0
9,1,1,4,3,0
9,1,1,3,2,0
9,1,1,1,5,1
9,1,1,6,1,0
9,1,1,0,2,0
9,1,1,0,2,0
9,1,1,0,1,0
9,1,1,13,2,0
9,1,1,1,3,1
9,1,1,1,2,0
9,1,1,0,1,0
9,1,1,1,1,1
9,1,1,1,3,1
9,1,1,15,2,1
9,1,1,0,2,0
9,1,1,1,2,1
9,1,1,13,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,4,2,1
9,1,1,0,3,0
9,1,1,1,2,1
9,1,1,4,3,1
9,1,1,13,3,1
9,1,1,0,1,0
9,1,1,3,3,1
9,1,1,1,2,1
9,1,1,3,3,0
9,1,1,13,1,1
9,1,1,11,4,1
9,1,1,1,2,0
9,1,1,7,1,1
9,1,1,3,3,0
9,1,1,1,5,1
9,1,1,3,1,1
9,1,1,1,3,1
9,1,1,1,5,1
9,1,1,6,1,0
9,1,1,1,5,1
9,1,1,1,2,1
9,1,1,3,2,1
9,1,1,2,3,1
9,1,1,4,5,0
9,1,1,0,5,0
9,1,1,0,5,0
9,1,1,1,1,1
9,1,1,3,1,1
9,1,1,1,5,1
9,1,1,5,3,0
9,1,1,4,2,1
9,1,1,5,2,0
9,1,1,6,5,0
9,1,1,3,1,0
9,1,1,10,1,1
9,1,1,1,3,1
9,1,1,1,3,1
9,1,1,0,2,0
9,1,1,1,1,1
9,1,1,1,4,1
9,1,1,5,2,1
9,1,1,10,1,1
9,1,1,13,1,1
9,1,1,0,3,0
9,1,1,1,2,1
9,1,1,1,1,1
9,1,1,1,2,1
9,1,1,0,2,0
9,1,1,0,2,0
9,1,1,11,3,1
9,1,1,1,2,1
9,1,1,0,1,0
9,1,1,5,5,1
9,1,1,1,2,1
9,1,1,0,2,0
9,1,1,3,3,1
9,1,1,0,3,0
9,1,1,10,1,1
9,1,1,4,3,1
9,1,1,4,2,1
9,1,1,1,1,0
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,6,1,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,0,3,0
9,1,1,1,5,1
9,1,1,13,3,0
9,1,1,1,2,1
9,1,1,1,3,1
9,1,1,10,1,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,0,5,0
9,1,1,1,2,1
9,1,1,4,2,1
9,1,1,0,1,0
9,1,1,1,2,1
9,1,1,4,3,0
9,1,1,4,3,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,3,1
9,1,1,1,5,1
9,1,1,0,5,0
9,1,1,4,2,1
9,1,1,0,5,0
9,1,1,0,3,0
9,1,1,0,5,1
9,1,1,4,3,1
9,1,1,1,5,1
9,1,1,4,2,1
9,1,1,0,2,0
9,1,1,13,3,1
9,1,1,6,2,1
9,1,1,4,2,1
9,1,1,10,1,1
9,1,1,0,3,0
9,1,1,4,1,0
9,1,1,0,2,0
9,1,1,1,3,1
9,1,1,15,5,1
9,1,1,0,5,0
9,1,1,0,2,0
9,1,1,1,2,1
9,1,1,1,1,1
9,1,1,0,3,0
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,5,1
9,1,1,4,2,1
9,1,1,4,2,1
9,1,1,1,1,1
9,1,1,0,5,0
9,1,1,2,5,0
9,1,1,4,3,1
9,1,1,4,1,1
9,1,1,1,2,1
9,1,1,1,1,1
9,1,1,14,1,0
9,1,1,4,5,1
9,1,1,4,2,1
9,1,1,6,2,1
9,1,1,1,3,1
9,1,1,1,3,1
9,1,1,1,3,1
9,1,1,1,3,1
9,1,1,1,2,1
9,1,1,1,5,1
9,1,1,1,2,1
9,1,1,4,5,1
9,1,1,0,2,0
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,4,2,1
9,1,1,5,1,0
9,1,1,11,4,0
9,1,1,3,4,0
9,1,1,0,3,0
9,1,1,4,2,1
9,1,1,0,2,0
9,1,1,15,5,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,0,1,0
9,1,1,4,2,1
9,1,1,13,3,1
9,1,1,0,1,0
9,1,1,4,3,1
9,1,1,13,3,1
9,1,1,5,2,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,4,1,1
9,1,1,3,3,0
9,1,1,5,5,1
9,1,1,1,2,1
9,1,1,1,1,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,6,3,1
9,1,1,13,3,1
9,1,1,0,2,0
9,1,1,1,1,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,4,3,1
9,1,1,4,2,1
9,1,1,5,4,1
9,1,1,4,2,1
9,1,1,11,2,1
9,1,1,1,1,1
9,1,1,6,1,0
9,1,1,11,2,1
9,1,1,1,1,1
9,1,1,4,5,1
9,1,1,1,5,1
9,1,1,1,3,1
9,1,1,1,2,1
9,1,1,1,1,1
9,1,1,1,5,1
9,1,1,0,3,0
9,1,1,0,3,0
9,1,1,13,4,1
9,1,1,13,5,1
9,1,1,13,1,0
9,1,1,4,5,1
9,1,1,4,3,1
9,1,1,5,4,1
9,1,1,1,1,1
9,1,1,1,3,1
9,1,1,6,5,1
9,1,1,13,3,0
9,1,1,0,5,0
9,1,1,4,2,1
9,1,1,5,4,0
9,1,1,1,3,1
9,1,1,3,2,1
9,1,1,0,5,0
9,1,1,0,2,0
9,1,1,0,5,0
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,13,3,1
9,1,1,5,2,0
9,1,1,3,2,1
9,1,1,1,1,1
9,1,1,13,1,0
9,1,1,0,2,0
9,1,1,5,3,1
9,1,1,0,2,0
9,1,1,13,2,1
9,1,1,13,3,1
9,1,1,0,2,0
9,1,1,4,2,1
9,1,1,1,5,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,0,2,0
9,1,1,3,3,0
9,1,1,3,4,0
9,1,1,15,2,1
9,1,1,1,2,1
9,1,1,1,2,1
9,1,1,13,3,0
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,0,5,0
9,1,1,4,2,1
9,1,1,7,2,1
9,1,1,0,2,0
9,1,1,1,1,1
9,1,1,4,2,1
9,1,1,4,2,1
9,1,1,6,1,0
9,1,1,1,2,0
9,1,1,0,3,0
9,1,1,13,3,1
9,1,1,13,4,1
9,1,1,4,3,1
9,1,1,0,5,0
9,1,1,6,3,0
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,1,5,1
9,1,1,1,1,0
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,1,1,1
9,1,1,3,4,1
10,1,1,4,5,0
10,1,1,4,5,1
10,1,1,1,1,1
10,1,1,0,2,0
10,1,1,6,3,0
10,1,1,11,3,1
10,1,1,5,4,0
10,1,1,5,3,1
10,1,1,4,2,1
10,1,1,0,3,0
10,1,1,0,1,0
10,1,1,0,1,0
10,1,1,0,2,0
10,1,1,5,3,0
10,1,1,0,2,0
10,1,1,1,5,1
10,1,1,0,5,1
10,1,1,1,2,0
10,1,1,1,5,1
10,1,1,5,3,0
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,15,1,1
10,1,1,13,1,0
10,1,1,3,4,0
10,1,1,3,3,0
10,1,1,4,2,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,6,3,1
10,1,1,1,2,0
10,1,1,4,5,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,4,2,0
10,1,1,3,3,0
10,1,1,4,2,1
10,1,1,1,5,0
10,1,1,1,2,1
10,1,1,13,2,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,7,5,1
10,1,1,4,3,1
10,1,1,1,5,1
10,1,1,3,4,0
10,1,1,1,3,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,6,2,0
10,1,1,1,2,0
10,1,1,4,2,1
10,1,1,1,2,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,5,1
10,1,1,4,1,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,6,2,1
10,1,1,1,2,1
10,1,1,1,1,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,1,1
10,1,1,1,2,1
10,1,1,1,1,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,1,1
10,1,1,1,1,1
10,1,1,1,1,1
10,1,1,0,4,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,1,4,1
10,1,1,1,3,1
10,1,1,3,3,1
10,1,1,1,5,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,4,2,0
10,1,1,3,3,0
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,6,4,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,1,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,5,5,0
10,1,1,3,3,0
10,1,1,0,1,0
10,1,1,1,2,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,0,1,0
10,1,1,11,2,1
10,1,1,3,3,0
10,1,1,4,1,0
10,1,1,4,3,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,4,5,1
10,1,1,3,3,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,5,2,0
10,1,1,3,3,0
10,1,1,3,4,1
10,1,1,5,3,1
10,1,1,6,3,0
10,1,1,1,2,0
10,1,1,3,3,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,3,1
10,1,1,1,5,0
10,1,1,0,3,0
10,1,1,3,3,0
10,1,1,3,3,1
10,1,1,1,2,1
10,1,1,7,2,1
10,1,1,1,1,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,1,2,0
10,1,1,1,3,1
10,1,1,1,5,0
10,1,1,1,1,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,4,3,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,0
10,1,1,10,1,1
10,1,1,0,3,0
10,1,1,1,3,0
10,1,1,1,3,1
10,1,1,1,1,0
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,0,2,0
10,1,1,3,1,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,5,3,0
10,1,1,1,1,1
10,1,1,13,5,1
10,1,1,11,2,1
10,1,1,11,2,1
10,1,1,13,1,1
10,1,1,4,2,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,13,1,1
10,1,1,0,3,0
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,6,3,1
10,1,1,6,1,1
10,1,1,1,1,1
10,1,1,1,3,1
10,1,1,1,1,1
10,1,1,6,2,1
10,1,1,1,1,1
10,1,1,1,1,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,1,5,1
10,1,1,6,5,0
10,1,1,1,2,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,3,1
10,1,1,1,1,1
10,1,1,13,2,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,1,1
10,1,1,1,2,1
10,1,1,13,2,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,5,1
10,1,1,13,5,1
10,1,1,13,2,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,0,3,0
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,6,1,1
10,1,1,0,2,0
10,1,1,13,5,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,5,3,0
10,1,1,4,1,0
10,1,1,3,3,0
10,1,1,3,1,1
10,1,1,3,3,0
10,1,1,0,2,0
10,1,1,3,1,1
10,1,1,0,3,0
10,1,1,3,4,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,4,2,0
10,1,1,4,5,0
10,1,1,0,2,0
10,1,1,11,2,1
10,1,1,0,2,0
10,1,1,0,2,0
10,1,1,0,3,0
10,1,1,3,5,1
10,1,1,0,3,0
10,1,1,6,2,1
10,1,1,3,2,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,5,3,0
10,1,1,15,2,1
10,1,1,0,1,0
10,1,1,1,3,1
10,1,1,3,3,0
10,1,1,1,5,0
10,1,1,3,3,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,1,1
10,1,1,3,3,0
10,1,1,4,5,1
10,1,1,0,2,0
10,1,1,1,5,0
10,1,1,6,3,0
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,3,3,1
10,1,1,1,2,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,1,1
10,1,1,5,3,0
10,1,1,3,5,0
10,1,1,3,3,1
10,1,1,1,5,1
10,1,1,3,5,0
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,3,3,1
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,4,3,1
10,1,1,14,1,1
10,1,1,4,1,1
10,1,1,3,3,1
10,1,1,3,4,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,4,5,1
10,1,1,4,5,0
10,1,1,4,4,1
10,1,1,6,1,1
10,1,1,0,3,0
10,1,1,6,2,0
10,1,1,3,1,1
10,1,1,1,3,1
10,1,1,3,3,0
10,1,1,4,3,1
10,1,1,5,2,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,1
10,1,1,0,1,0
10,1,1,0,1,0
10,1,1,6,5,1
10,1,1,6,3,0
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,0,2,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,3,3,0
10,1,1,4,2,1
10,1,1,2,3,1
10,1,1,3,3,1
10,1,1,15,3,1
10,1,1,0,2,0
10,1,1,11,1,0
10,1,1,4,1,1
10,1,1,10,1,1
10,1,1,1,2,1
10,1,1,3,3,1
10,1,1,1,2,1
10,1,1,1,1,1
10,1,1,1,5,1
10,1,1,1,2,1
10,1,1,3,3,1
10,1,1,3,3,1
10,1,1,3,3,1
10,1,1,3,2,1
10,1,1,0,2,0
10,1,1,3,3,1
10,1,1,3,3,1
10,1,1,1,1,1
10,1,1,1,2,1
10,1,1,0,1,0
10,1,1,1,2,1
10,1,1,3,5,1
10,1,1,13,2,0
10,1,1,3,3,1
10,1,1,1,3,1
10,1,1,3,1,1
10,1,1,0,1,0
10,1,1,3,3,1
10,1,1,1,1,1
10,1,1,1,1,1
10,1,1,1,1,1
10,1,1,1,1,1
10,1,1,4,5,1
10,1,1,2,5,1
10,1,1,0,1,0
10,1,1,0,3,0
10,1,1,4,5,1
10,1,1,1,1,0
10,1,1,1,1,0
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,5,3,0
10,1,1,13,5,1
10,1,1,13,3,1
10,1,1,6,4,1
10,1,1,1,5,1
10,1,1,1,5,0
10,1,1,13,5,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,1,1
10,1,1,1,3,1
10,1,1,6,3,1
10,1,1,15,5,1
10,1,1,6,3,1
10,1,1,4,2,1
10,1,1,3,3,1
10,1,1,1,1,1
10,1,1,1,5,1
10,1,1,3,2,1
10,1,1,1,1,1
10,1,1,4,3,1
10,1,1,0,3,0
10,1,1,3,3,0
10,1,1,4,2,1
10,1,1,3,4,0
10,1,1,3,1,0
10,1,1,5,2,1
10,1,1,3,1,0
10,1,1,3,1,0
10,1,1,3,1,0
10,1,1,3,1,0
10,1,1,4,3,0
10,1,1,4,2,0
10,1,1,0,1,0
10,1,1,16,5,1
10,1,1,13,2,0
10,1,1,4,2,1
10,1,1,3,4,0
10,1,1,3,2,0
10,1,1,4,2,1
10,1,1,3,5,0
10,1,1,5,5,1
10,1,1,3,1,0
10,1,1,3,1,0
10,1,1,3,5,1
10,1,1,13,3,1
10,1,1,1,1,1
10,1,1,1,2,1
10,1,1,6,2,1
10,1,1,1,3,1
10,1,1,4,2,1
10,1,1,0,5,0
10,1,1,13,3,0
10,1,1,3,3,1
10,1,1,0,2,0
10,1,1,3,1,0
10,1,1,3,1,0
10,1,1,5,4,0
10,1,1,3,1,0
10,1,1,4,2,1
10,1,1,0,2,0
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,1,1,1
10,1,1,4,3,0
10,1,1,3,1,0
10,1,1,3,1,0
10,1,1,1,2,1
10,1,1,3,3,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,2,1,0
10,1,1,4,2,1
10,1,1,3,3,1
10,1,1,3,1,0
10,1,1,5,2,0
10,1,1,4,2,1
10,1,1,0,2,0
10,1,1,1,3,1
10,1,1,1,2,1
10,1,1,13,3,0
10,1,1,3,3,1
10,1,1,13,5,1
10,1,1,4,2,1
10,1,1,3,1,0
10,1,1,3,1,0
10,1,1,5,5,1
10,1,1,3,3,1
10,1,1,1,5,1
10,1,1,4,3,1
10,1,1,6,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,2,1,1
10,1,1,1,5,1
10,1,1,0,2,0
10,1,1,0,5,0
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,1,2,1
10,1,1,4,3,0
10,1,1,3,1,0
10,1,1,3,1,0
10,1,1,1,2,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,0,3,0
10,1,1,0,3,0
10,1,1,13,1,1
10,1,1,3,1,0
10,1,1,0,2,0
10,1,1,0,1,0
10,1,1,3,1,1
10,1,1,1,5,1
10,1,1,4,2,1
10,1,1,3,1,0
10,1,1,3,1,0
10,1,1,4,1,0
10,1,1,3,1,1
10,1,1,3,3,1
10,1,1,3,3,0
10,1,1,1,3,1
10,1,1,0,5,0
10,1,1,6,1,1
10,1,1,6,1,0
10,1,1,1,2,1
10,1,1,1,5,1
10,1,1,4,3,1
10,1,1,7,1,1
10,1,1,3,1,0
10,1,1,6,2,1
10,1,1,1,1,1
10,1,1,1,1,1
10,1,1,0,1,0
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,3,1,1
10,1,1,3,1,0
10,1,1,4,3,0
10,1,1,5,2,0
10,1,1,0,3,0
10,1,1,0,5,0
10,1,1,0,1,0
10,1,1,0,3,0
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,6,2,0
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,3,1,0
10,1,1,4,2,1
10,1,1,3,4,1
10,1,1,3,2,1
10,1,1,6,2,1
10,1,1,3,1,0
10,1,1,7,1,1
10,1,1,6,1,0
10,1,1,1,5,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,1,3,1
10,1,1,2,3,1
10,1,1,1,2,1
10,1,1,13,3,0
10,1,1,0,5,0
10,1,1,3,1,0
10,1,1,4,2,1
10,1,1,3,1,0
10,1,1,3,1,1
10,1,1,1,2,1
10,1,1,1,1,1
10,1,1,6,3,0
10,1,1,0,3,0
10,1,1,1,3,1
10,1,1,13,2,1
10,1,1,1,5,1
10,1,1,1,5,1
10,1,1,1,1,1
10,1,1,3,3,1
10,1,1,4,3,1
10,1,1,3,1,0
10,1,1,4,1,0
10,1,1,4,2,1
10,1,1,0,2,0
10,1,1,0,2,0
10,1,1,0,1,0
10,1,1,1,2,1
10,1,1,1,5,1
10,1,1,4,2,0
10,1,1,3,5,0
10,1,1,5,2,0
10,1,1,3,1,0
10,1,1,13,1,0
10,1,1,1,2,1
10,1,1,3,1,1
10,1,1,3,5,1
10,1,1,0,2,0
11,1,1,3,1,0
11,1,1,3,3,0
11,1,1,3,1,0
11,1,1,4,3,1
11,1,1,3,5,0
11,1,1,7,1,1
11,1,1,1,5,1
11,1,1,1,5,1
11,1,1,1,5,1
11,1,1,1,5,1
11,1,1,1,5,1
11,1,1,1,5,1
11,1,1,1,3,1
11,1,1,3,3,0
11,1,1,3,3,1
11,1,1,4,5,1
11,1,1,5,1,1
11,1,1,6,1,0
11,1,1,15,2,1
11,1,1,13,5,0
11,1,1,0,5,0
11,1,1,4,5,0
11,1,1,4,5,1
11,1,1,0,2,0
11,1,1,0,2,0
11,1,1,13,3,0
11,1,1,1,5,1
11,1,1,1,1,1
11,1,1,1,3,1
11,1,1,6,5,1
11,1,1,1,2,1
11,1,1,1,1,1
11,1,1,1,3,1
11,1,1,6,1,1
11,1,1,1,5,1
11,1,1,1,1,0
11,1,1,1,5,1
11,1,1,1,5,1
11,1,1,1,5,1
11,1,1,1,1,1
11,1,1,1,1,1
11,1,1,6,2,1
11,1,1,15,3,1
11,1,1,1,2,1
11,1,1,1,2,1
11,1,1,6,3,0
11,1,1,1,2,1
11,1,1,4,2,1
11,1,1,4,3,1
11,1,1,1,2,1
11,1,1,1,2,1
11,1,1,1,2,1
11,1,1,1,5,1
11,1,1,1,2,1
11,1,1,3,3,0
11,1,1,4,3,0
11,1,1,1,2,1
11,1,1,1,2,1
